id,text,label
48654204,"I feel like what should have happened with AI is that teams should have started to put more effort into planning and pre-implementation discussions. Second thing, team leads should have felt more comfortable to reject large Pull Requests.<p>When I see a large 10k-lines PR, I feel a sense of panic. In a corporate setting, I also feel a kind of pressure to approve; the more work was done, the more pressure there is to approve the PR. This is why I think up-front pre-implementation discussion and alignment has become essential.<p>You really can&#x27;t have people going rogue and weaponizing their AI-generated lines to gain control of a project through the duality of brittleness + complexity.<p>Brittleness + Complexity = Control",1
48652981,"If your company was giving you Copilot, they were never that far on board the AI train anyway.",0
48654119,"Maybe I&#x27;m being defensive, but the problem with this chart is it assume a binary of good dev&#x2F;bad dev; AI makes the bad dev worse and the good dev better.<p>However, I think I once was a pretty good dev, and AI use is slowly turning me into a slop cannon. The temptation to use AI in place of real understanding is too strong.<p>I&#x27;m sure you&#x27;ll say I was always dead weight, but I just want you to consider the possibility that AI might erode the capacity for good devs to handle discomfort, turning them into bad devs.",1
48651901,My co-worker and I call AI output like this “an overexertion of words:” the excessive jargon or concept-packing AI tends to do. “Overexertion” here being a collective noun like “a kaleidoscope of butterflies” or “a murder of crows.”,0
48653340,"The fact is that a lot of people think AI is overvalued to the point there&#x27;s no way it can deliver on the hype, so (if they&#x27;re right) there necessarily must come a crash that brings sentiment down to the same level with objective reality. There&#x27;s a lot of hype surrounding AI, so there&#x27;s many different ways to defend the idea that it&#x27;s overhyped, the same way that if you ask ten different people what is most wrong with the country, you&#x27;ll get ten different answers.<p>&gt;- Are we really in for a crash?<p>The question you should really be asking is, is AI really overvalued, or is it so useful it justifies all the hype that surrounds it? If the former, then yes, a crash is inevitable, because we don&#x27;t live in the land of make-believe. If a crash never happens then AI was not overvalued, it was valued appropriately.",1
48652725,"That does not sound stupid, but safe? I giant truck that has no chance of stopping, controlled by a computer? Just build railways and then there are no issues, no fancy AI to control them.",2
48653926,"This type of mentality is really not helping anyone. If you really think shaming people works, I don&#x27;t know what planet youve been on for the past 10 years. And I reallllly dont trust any of you to accurately determine intent lol.<p>The people going around pointing fingers about AI often get it wrong. Just listened to a podcast in which the host baselessly accused a film studio of using AI in their marketing and they later had to apologize because GUESS WHAT? An actual artist with feelings made the poster she was talking about. I&#x27;d honestly rather let a hundred AI fraudsters off the hook than falsely accuse one person of using it when they actually made a genuine effort.",2
48652834,What I don&#x27;t understand is why some companies are so stingy on AI token usage.<p>If you&#x27;re paying an engineer $X and they&#x27;re getting 3x the amount of work done you should be happy paying up to $2X in AI tool usage.<p>In reality many companies start complaining at their employees when they hit $0.1*X or less.,1
48652403,"Agreed.  It touches on the same points raised in this recent post,<p>“If You are Asking for Human Attention, Demonstrate Human Effort”<p><a href=""https:&#x2F;&#x2F;news.ycombinator.com&#x2F;item?id=48497609"">https:&#x2F;&#x2F;news.ycombinator.com&#x2F;item?id=48497609</a><p>If this interview isn’t important enough to assign a human to the task,  it sends a message about what you should expect as an employee.  I’d expect a larger percentage of these AI interviewers will be vetting AI interviewees.",1
48654148,He was definately referring to gooning to llms.,2
48653004,&gt; <i>That&#x27;s a pretty common sense legislation to me.</i><p>There&#x27;s no reason to single out AI vs any other approach to the same topics.,0
48653038,"&gt; Anthropic banned me from using Claude Code and I don&#x27;t know what to do<p>Should be:<p>&gt; Anthropic banned me from using Claude Code unfairly and I don&#x27;t know how to appeal<p>What does &quot;I don&#x27;t know what to do&quot; even mean? Genuinely who cares if this happens? Its not like the old days where being banned from adsense could literally destroy your business... If this is how they treat you then screw them and just go use Codex or something.<p>It&#x27;s genuinely insane to me how many people now seem unable to function without Claude.<p>I realised earlier I have multiple coworkers who literally could not work during the Anthropic outage. I use CC quite heavily, but I only found out about the outage after I noticed they were sending multiple messages about how they weren&#x27;t able to work. Some people now seem to think that writing code by hand is a feat which humans can no longer do with any reasonable level of productivity. There&#x27;s also a dude I work with who is really irritatingly running all his messages through Claude because his Slack messages have all the annoying hallmarks of Claude – e.g., &quot;I&#x27;d like to highlight with you one very real issue [x] raised yesterday&quot;. I was trying to get hold of him during the outage and he suspiciously didn&#x27;t reply until the outage was over.<p>Until today I thought it was a bit of a meme that people were becoming dependant on AI, but I&#x27;m starting to see it everywhere at this point...<p>&gt; Do you guys have any tips on getting my account back?<p>I think you&#x27;re asking the wrong question. I&#x27;d consider asking why you care so much. This should be a mild inconvenience at most.",1
48654313,"Living in London and Dublin, what I&#x27;ve observed is that we get the following contradictory statements:<p>- &quot;We don&#x27;t need AC, It&#x27;s only hot a few times during the year.&quot; - &quot;Oh what a terrible heat, global warming is getting worse every year.&quot;<p>Pair to that the fact that in many places windows don&#x27;t open all the way due to bureocratic regulations and many interior designs are very questionable in terms of air flow and you get some unpleasant scenarios.",0
48652659,"Anyone willing to put Ghibli themed AI slop on their page has nothing to share about truth, unless their truth is that management is fundamentally unethical.",0
48653264,"Once upon a time, people worked on making imaginary maps <a href=""https:&#x2F;&#x2F;www2.cs.arizona.edu&#x2F;~kobourov&#x2F;PROJECTS&#x2F;maps.html"" rel=""nofollow"">https:&#x2F;&#x2F;www2.cs.arizona.edu&#x2F;~kobourov&#x2F;PROJECTS&#x2F;maps.html</a> to visualize datasets like TV and music recommendations. It was fun. In a 2026 context, one might use AI to post process the maps and make them even better.",0
48653047,"&gt; what used to be an exciting and disruptive employer (but isn&#x27;t any more - its just a boring old money maker).<p>I feel sorry for this person, but I would be surprised if this would have been okay at Google in the past 20 years. It wouldn&#x27;t have been okay at any company I&#x27;ve ever worked at, big or small.<p>I think there&#x27;s a valid argument that this started as a simple DevRel script or trick, but due to the way you can write a lot of code very quickly with AI it expanded to something that resembled a full-blown product.<p>Maybe uncharted territory as the previous assumption was that an individual DevRel person releasing scripts couldn&#x27;t be mistaken for a supported product because one person couldn&#x27;t produce that much code in the past.",1
48654670,"&gt; <i>moving to an &quot;ai-server&quot; running opencode</i><p>What&#x27;s the configuration of this server? How many do you need to deploy for your team size &#x2F; estimated usage, if you&#x27;re comfortable sharing that.",0
48653459,"I disagree with the conclusion. AI systems out-persuaded expert humans in 2026. Should AI systems be prevalent in political debates, each of us will become experts at dealing with this, and it&#x27;s not clear AI systems will out-persuade humans in the long run.",1
48654036,"I think it&#x27;s more that air conditioning is (currently) prohibitively expensive. The few people I know that have it spent several thousands of euros on their installations. That&#x27;s not something most people have lying around.<p>You&#x27;d think the government could subsidize aircon like they did solar for years, and both of those things combined would translate to very pleasant summers spent in energy neutral air conditioned homes.",1
48651948,Linked your own project with an &quot;All rights reserved&quot; license?  The only thing my company will allow me to do with that software is have AI steal it &lt;&#x2F;s&gt;,0
48651814,"A much greater achievement than training frontier models, or building any kind of software stack, if you ask me.<p>Yet everybody seems to think the moat is with the AI companies or nvidia.",0
48653378,"I wish there was a button on my keyboard that I could press when there&#x27;s a red squiggle in the last N words, which would cause my computer to fix the underlined word to its best guess. It should wait until a few words later, to get more context. It should flash the new word as it&#x27;s being inserted, so I can easily see what it&#x27;s done.<p>Spell check used to be kind of lousy, but with AI I imagine it would have a very high rate of accuracy in context. I am greatly slowed down by having to delete a few words&#x2F;chars every now and then, and if I could just smash a key and go on my way, it&#x27;d be much more efficient.",1
48652408,"No, it doesn&#x27;t. The AI boom&#x27;s unsustainable economics put the AI boom at risk, and Americans&#x27; opposition to datacenters stems from our understanding that this is a short-term bubble that benefits a very few people at the expense of many. But, sure, blame the little guy.",0
48654196,"Air conditioning only works for things inside of buildings. Not so good for the plants and animals our lives depend on.<p>And it raises the heat outside of buildings. Not so good for people who have to be outside, think first responders etc.<p>&quot;just turn on the AC and keep burning the world down&quot; isn&#x27;t really the answer.",0
48651829,"The manifesto is somehow devoid of coherent arguments. You are still personally listed as the author of your commits, adding a co-author is not a mechanism for moving all accountability to that co-author. That&#x27;s not what a co-author is.<p>I suspect the author of the website forgot to include in their prompt why they actually dislike AI Co-Author attributions. Or maybe they just have really bad colleagues<p>And that&#x27;s while there are plenty of good reasons not to list the AI as co-author. I stopped letting Claude include it",1
48653738,"China has run at 360kmh before, but last I checked they mostly run slower.<p>Air resistance is a killer as you go faster. So for trains 300 is usually about the best compromise between energy use and speed. If you want to go faster a jet at altitude is going to be much faster at a better fuel efficiency. High speeds make sense for long distances.",0
48654413,"Vulnerability reports were never special.<p>The _demonstration_ of security impact through vulnerability reports was special. The automation of “demonstration of impact” with AI isn’t that at all. The last mile is human and always was. This isn’t to say it won’t change in the future, but that’s a fact of where we are now.<p>Vulnerability reports aren’t special anymore. They never were. It was the impact, the demonstration, the communication that was special.<p>When you realize that this is being written from the perspective of someone who does vulnerability reporting in a professional capacity, you’ll connect the dots. We took care to be kind and succinct because for many of us, we learned our skills from being on the development side of things first.<p>Vulnerability reports aren’t special anymore. The only ones that felt special were the ones with human touch, the ones doing their job as an adversarial thinker, and taking the care to understand that net positive outcomes require coordination even if both parties don’t see eye to eye.<p>Nothing has changed. It never was. You’re just inundated with AI slop; which as a practitioner who uses AI regularly I can say with absolute confidence. The end result is the same, the volume is increased, but the special thing was never the report itself.<p>Finding a vulnerability was always the easy but high toil part. It was the care to communicate succinctly and be invested in the outcome that was special.<p>Godspeed.",0
48652649,"Yeah I just mean that if a business came to them and asked for fifty licenses to the $200&#x2F;mo plan, OpenAI would tell them to kick dirt and basically pay API pricing. Startups should 100% just be telling their employees they can expense up-to $whatever&#x2F;mo in AI-related expenses, and let software engineers go buy personal Codex&#x2F;Claude subscriptions.",1
48653224,"Nobody cares about their training costs. Their collapse is the optimal outcome for humanity. Oligarchs blowing trillions on a godlike AI, only for the model to leak so that everyone with the hardware can use it, is literally the best case scenario.",0
48654260,"This matches my experience coding, and the expectations I (and many other) have been voicing for years about why AI is still a ways away from solving coding. The hard part of programming isn&#x27;t pressing the keys to put code into a file, it&#x27;s understanding the problem and coming up with a good, clean, extensible solution. AI is great at making ok solutions that technically work, but pretty bad at having a good <i>vision</i> for a solution. AI is still very useful for bouncing ideas off of and exploring to create a better understanding, but writing a good spec for an LLM to implement isn&#x27;t <i>much</i> easier than just writing the code yourself.",0
48654538,I’m not debating that the sun is stronger heating source. I’m just saying air-conditioning increases climate change because it uses fossil fuels and also the law of thermodynamics dictates that he will be created in this instance.,0
48651773,"To me it appears as if the study using the constructed dataset was a completely different one than the one that was concerned with AI.<p>For the AI study real data from &quot;3.4 million people who submit 4 million job applications to 1,700 job postings across 150 employers and 11 industry sectors&quot; was used.",0
48652429,"&gt; no functional utility<p>Air cooling while towing (allegedly), but it must be a tiny percentage of owners that tow at all.",0
48654588,I wonder how much utility of such special-purpose languages will keep getting diminished as AI coding becomes a staple in programming and software engineering.,1
48654296,"Friend, we are discussing a demonstration of systemic bias in hiring decisions made by AI models. The argument is that it is someone&#x27;s fundamental right to be treated the same as someone else with the same qualifications but different skin color.",0
48652957,"I&#x27;m not talking about wealthy areas. I&#x27;m talking about working class areas, where residents complain (loudly and often) that there aren&#x27;t <i>enough</i> police. There&#x27;s a common online meme --- you didn&#x27;t say it but you can feel it in the air on this thread --- that working class people see themselves in solidarity with people who commit property crime. That idea is really quite offensive, in addition to being dead wrong: in fact, the logic you&#x27;re using here is much more potent with respect to crime, because working class people can&#x27;t absorb e.g. the loss of their car with the ease that you and I can.",0
48654635,"&gt; <i>How do you go about comparing models?</i><p>I do this often: I&#x27;d have a prompt in mind before I manually find the fix for subtle bugs, or plan out how I&#x27;d implement a feature. Then, I prompt the models I want to test (with the prompt I originally had in mind) and see if any of them get it right.<p>To my surprise, the Claudes always perform better, and so, it seems like my prompting behaviour is either attuned to them, or Claudes are good at &quot;figuring it out&quot;.<p>That said, in my experiments, I&#x27;ve always found that given a &quot;good&quot; prompt (with just the right detail), the top coding models  (including from Chinese labs, which I now increasingly prefer) have no discernable difference; in which case, I usually defer to the cheaper &amp; fastest of those models (presently, that&#x27;s either DeepSeek v4 Flash &amp; Pro, MiMo v2.5 &amp; Pro, MiniMax M3; these are a coding tier below GLM5.2, Kimi K2.7, and Qwen 3.7 Max, imo) as ranked by OpenRouter: <a href=""https:&#x2F;&#x2F;openrouter.ai&#x2F;rankings?view=month"" rel=""nofollow"">https:&#x2F;&#x2F;openrouter.ai&#x2F;rankings?view=month</a>",0
48654281,"Aicon is reasonable for areas where it&#x27;s required, but &quot;solving&quot; things in areas where for millenia it wasnt required simply removes the pressure to act. This would be the opposite of what&#x27;s required right now, which is decisive and heavy action on something we&#x27;ve been inactive on for way too long.",1
48652645,"It&#x27;s strange to say it might be biased.  Bias is absolutely impossible to avoid, especially with how today&#x27;s &quot;AI&quot; works.<p>You might be able to avoid it with a panel of AI, similar to how we try to avoid it by using panels of humans, but even that turns out to be contentious and not surefire.<p>I have feeling with AI it&#x27;ll be even worse, since folks &#x2F; companies can pass the buck (similar to how health insurance companies are now using it to deny folks).",0
48652590,"&gt;I consider it a tragedy that anti-nuclear efforts largely strangled nuclear power in the US based on vibes<p>This is not a strong analogy in support of AI data centers. Power utilities are heavily-regulated with controls over impact, public access, and ratemaking. There are none of those public benefit controls in place for data centers. Defending AI economics because opposition is &#x27;vibes&#x27; is ludicrously one-sided.",0
48653066,Yeah the cost doesn&#x27;t justify the value. Spending x3 on tokens is meaningless if they aren&#x27;t seeing the profit side scale with it. Going faster on product features doesn&#x27;t mean it translates to more money. In fact I&#x27;m not even sure some customers can handle the speed at which a team could move with feature delivery.<p>So scaling horizontally in different markets seems like an advantage if a product is already mature. Which is exactly what Anthropic and Open AI are doing because they want to put their tentacles in everything.,0
48652599,do they also avoid AI code review? AI can&#x27;t write bad code if it can&#x27;t write code<p>it&#x27;s not like it&#x27;s impossible to use agents without going 100% vibes,0
48654539,"&gt; Selfish LLM usage: A situation in which someone uses an LLM to save their own time at the expense of other people’s time, resulting in a net productivity loss.<p>Brilliant. I would like to expand this definition slightly in order to include other problematic LLM usage.<p>&gt; Selfish LLM usage: A situation in which someone uses an LLM to generate text or media which elicits or demands other people&#x27;s emotional, cognitive or temporal input with the aim of saving similar resources for themselves, resulting in an unfair social exchange.",1
48653730,"A dedicated model for this purpose could easily run locally. Recognizing shapes is not exactly cutting age AI.<p>The input to the detector could be not the G code instructions, but a 3D model representation recovered by simulating the G code. (That&#x27;s a thing that exists.)<p>The requirements for a 3D printer which detects weapon shapes is actually fairly realistic.<p>It would likely have laughable false positives: 8-year-old Johnny not being able to 3D print a squirt pistol.<p>Some common tools have pistol-like form factors: spray guns, glue&#x2F;grease&#x2F;caulking guns, drills, hair dryers.<p>It is a cockamamie idea; but to claim that it is not doable seems a bit disingenuous.",1
48653043,"I&#x27;m not sure how that would legally work in EU: several countries have strict rules about ads having to be clearly distinguished from non-ads material. I know that UK has pretty strict rules about product placement in broadcasts too for example.<p>Yes they can do ads, but if they try to be subtle they will likely (eventually) be hit with fines.<p>Though, do the current rules apply to AI? Likely unclear. But if this becomes a problem I would expect new consumer protection regulation to be introduced aimed at this specific issue.",1
48652584,"I am quite certain that it is delayed on purpose to maximize the gains, but at some point some company will see the huge demand for local ai and will want to eat the cake (given that it is feasible)",0
48652337,"I&#x27;m set up to use Qwen 3.6 locally if needed. It&#x27;s solid, it does what I need, it runs on my laptop and it&#x27;s free.<p>But that&#x27;s because I never got on the &quot;run three dozen agents in a ralph loop&quot; trend or other high-token usage methods. The way I use AI is discrete and targeted and it seems that&#x27;s how it will be for everyone once the economics settle.",0
48654696,"Oh yeah, there&#x27;s no shortage of reasons not to use SF6. Even in conventional waveguides, as far as I know most designs these days prefer nitrogen or dried atmospheric air.",0
48651733,"Just redo Slack already. :-)<p>I know this is much easier said than done. And my comment is partly tongue-in-cheek.<p>But Slack isn&#x27;t great. It isn&#x27;t loved.<p>I don&#x27;t understand why Slack still doesn&#x27;t have a true single inbox view of all activity.<p>And their LLM integration is poor, for what feels like one of the clearest use cases for a rich LLM chat experience -- to discuss what&#x27;s happening in a channel, filter cruft, and ask an agent to take actions against MCP productivity tools like add a todo, etc.<p>Slack&#x27;s current AI integrations are piss poor. Just summaries with zero customization. I mean, isn&#x27;t it obvious that&#x27;s not good enough?<p>Eventually a ground-up rethink of Slack in an LLM age is going to displace Slack.<p>They&#x27;ll likely survive forever as an enterprise provider, like Microsoft Office and related tools, simply because of integrations, etc.<p>But Slack feels ripe for disruption.",0
48652501,&gt; Even some of my team members were talking about the placebo effect AI has had on a lot of C-Suite folks.<p>What do you mean placebo effect? They thought things were created with AI while they actually weren’t?,0
48653549,"It frustrates me that your comment is being down voted, because I agree with your sentiment.<p>Too many educators don&#x27;t actually know <i>how</i> to educate, and only focus on <i>what</i> to educate.<p>LLMs are offering some ways to dramatically improve how people learn (and therefore how well they learn, what they learn,etc - to rapidly accelerate and improve outcomes). However most educators, who are ignorant to the principles of how people learn, have no idea how to harness that potential. The result is in most cases students are just using AI to sabotage their own learning, because no better alternative is being offered.<p>It&#x27;s a hard problem... But it&#x27;s a shame that so few people are working constructively and pragmatically on it.",0
48652882,"Warren Buffett brags about his strategy. Jeff Bezos brags about his strategy. The reason they can brag is, even if it&#x27;s simple, competition doesn&#x27;t have the culture to copy&#x2F;follow it. (My post is literally downvoted)<p>Losing privacy has ZERO downsides for ordinary people. Nobody cares about your data. Literally, put all your life on a YouTube channel and see how many views that Video will get. ZERO.<p>Irrational fears (especially if it&#x27;s conspiratorial) =&gt; Sub-optimal decision.<p>Just like Buffett, Bezos, my strategy is simple -- go against firms that are making irrational decision. It&#x27;s the same framework to adopt cloud, AI and many frontier technologies and disrupt",0
48653717,Cool. There&#x27;s a few sites now. I&#x27;ve been using signalbloom.ai and it has 5000 US ETFs.,0
48654114,Big Ad Tech is helping push age verification because Big AI Tech took away human eyeballs. It&#x27;s not that deep.,0
48652396,Our company went from “AI AI AI” to “GitHub Copilot has been suspended due to exceeding the budget” with this month’s price increase.,0
48654289,"One thing that I&#x27;m certain of, is that there are always costs to writing more lines than what is necessary to solve a specific problem.<p>I&#x27;ve experienced this before AI, and I&#x27;ve experienced this, magnified, with AI.<p>For a well-designed project written by hand, you will work faster writing the code for new features by hand than the same project written with AI from scratch, using AI to write the new features.<p>But... If you have a well designed, human-written codebase, you will be faster if you generate the code for new features using AI than if you do it by hand... And you can maintain that speed for long periods of time if you use fine-grained prompts. What matters most is the quality of the codebase.<p>You can achieve the same degree of maintainability using AI from the beginning but you would have to make fine-grained prompts.<p>The gap is about making good engineering decisions. It just so happens that the value of good decisions compounds over time.",1
48654169,"Last time I saw one of these conversations on HN that was the key question.<p>What people disagreed on was what&#x27;s good, or what&#x27;s even good enough. I don&#x27;t think that&#x27;s a new thing but it&#x27;s becoming far more apparent in the age of AI.<p>I&#x27;ll make the claim, a demo is easy to make. But it&#x27;s far from a minimum viable product. A demo is *<i>maybe*</i> 10% of the work. But for some people I know (and work with) they act like it&#x27;s 90%.",1
48653113,"This ties into something I have been saying for months: LLMs are great at finishing tasks, but bad at aesthetics and taste.<p>There are two kinds of work: One is goal-driven work, where we have a goal to achieve, and we care very little about how we get there. Security is a perfect example; if you want to exploit a system, you rarely care about how beautiful the exploit is, all you want is access to those super secret nuclear plans. Research is also like this; &quot;research-quality&quot; code was famously terrible, even before the age of AI.<p>The other kind of work is taste-driven work. People think that, when they&#x27;re adding a feature to a large codebase, their goal is to add that feature, but that is often not the case. Keeping the codebase amenable to future changes is often far, far more important than this specific feature, and that requires taste. Note that maintainability and code quality aren&#x27;t synonymous, code quality is just a means to an end, and that end is maintainability.",0
48652475,"Allen Institute for Artificial Intelligence (ai2) is doing really good open source work in the west. It&#x27;s awful that the west has so few other pokers in the fire here for nonprofit AI. <a href=""https:&#x2F;&#x2F;allenai.org&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;allenai.org&#x2F;</a>",0
48652442,"&gt; <i>We need to be very careful when using AI systems to evaluate people in general -- not because they might be biased (which they might be), but because even a small bias, if used by virtually everyone, can be damning.</i><p>I don&#x27;t think this even requires <i>any</i> bias.<p>Assume there&#x27;s some loose ordering of who is or isn&#x27;t a good hire, and every employer has their own fuzzy view of it. If you get slightly better or worse as a potential hire (pick up an extra degree, let your latest certification lapse, whatever), it gets <i>somewhat</i> easier or harder to get hired.<p>Now assume that same ordering, but all employers share the <i>same</i> view of it. I&#x27;d expect the divide between employable and not employable to be much sharper.",0
48654358,"I would petition all other community members to appreciate the gravity of the parent&#x27;s comment.<p>Speaking for myself as someone very early in my journey during the time when Mitnick was still active as a grey hat: he advanced our thinking about security and the nature of trust itself in ways that have never been more timely.<p>Paradoxically he profited personally far more as a white hat than he ever did in the grey area, his motivations were clearly not extractive. The authorities compelled him to go do lucrative things! (after persecuting him mercilessly).<p>RIP Kevin. We are ill equipped for the vulns of the AI, but without you we&#x27;d be helpless.",1
48654387,"Tangent point, I think more broadly this is a big piece of AI-cynicism in general- “x isn’t special anymore”.<p>It’s tough staying motivated on a craft when an AI is nearly as good as you. Chess players manage to do it at least.",1
48652064,The analogy would be an alcohol shop employee with a photographic and infinite memory which then staples an AirTag to your skin to see where you&#x27;re headed off after you&#x27;ve purchased your booze,1
48652561,The AI companies will be profitable if they ship the goods. Make AGI and companies will pay for it.,0
48653427,"For a lot of C-suite there has been more of a fast-follow approach to AI.  CEO hears 3rd hand what competitors are doing, tells his CTO to &quot;do AI&quot; and &quot;hire a head of AI&quot;.<p>So a lot of motion (do AI) was created without a destination (product outcome).  The motion was what was being measured (we are doing AI).",0
48654180,There are some problems with incentives in the vuln report space. People report trivial vulns and expect the same treatment as people reporting critical vulns. But this isn&#x27;t new with AI. Look at all the ReDos vulns in npm ecosystem. Its questionable if its a vuln in general but half of them aren&#x27;t even triggerable.,0
48652318,"This is quite brilliant. This will seamlessly integrate with every collaboration systems as long as they are able to “enroll” Claude as a user. Claude gains knowledge across systems and makes the ai enhancements for each app&#x2F;system unnecessary. For example if slack creates something similar it’s less useful because Claude’s model works across any system&#x2F;app. More so, anthropic can either charge for it separately or not , companies will pay in extra used tokens anyway.",0
48654018,"Had the US not used air conditioning so much we probably wouldn&#x27;t have this heatwave right now.<p>Oh but what&#x27;s the problem, just add more air conditioning! :facepalm:",1
48653310,"Whenever I see the cost indicator in my harness while building some probably useless thing, I&#x27;m reminded that probably everyone else is doing the same thing. Spending loads of imaginary money (according to the harness, I spent $10 worth of tokens for this single issue, but I have a $20 sub) building something of imaginary value. And then I go on social media and see a wall of slop posts, many talking about skills, systems, agents, and &quot;Karpathy Wiki Systems&quot; to build more useless things. Then I hear about all jobs going to AI, and I figure surely someone has to be the sane one to direct people not to build useless things. Surely you can&#x27;t leave that up to the AI sales guy. Every single idea I have ever passed by GPT is BRILLIANT! I don&#x27;t know where I&#x27;m going with this. At least it wasn&#x27;t written by AI. ;)<p>Edit to add: Just use Deepseek Flash 4. You can hit those servers all day for next to nothing and still scratch the itch to build useless things. ;)",1
48652487,"Yeah, I experienced that a few times in airports with massive disturbance. You could see all the hotels getting fully booked almost live, then when you eventually arrive somewhere with a booking you still have to wait an hour due to how long the queue at the hotel reception is. Always a crazy experience",0
48654117,"&gt; Had the US not used air conditioning so much we probably wouldn&#x27;t have this heatwave right now.<p>Sure we would, since AC has nothing to do with it.",1
48652710,I hope no court ever accepts AI generated evidence.,2
48654643,I wonder if they can feel the air pressure change while submerged.,2
48653184,AI can&#x27;t be accountable therefore AI cannot be the author.,2
48653911,"I’m a particular fan of the ai-for-brains emoji in Slack<p><a href=""https:&#x2F;&#x2F;slackmojis.com&#x2F;emojis&#x2F;63197-ai-for-brains"" rel=""nofollow"">https:&#x2F;&#x2F;slackmojis.com&#x2F;emojis&#x2F;63197-ai-for-brains</a>",0
48652744,Ask AI to test and deploy them. &#x2F;s,2
48652125,"I&#x27;m the author (&#x27;author&#x27;?), and I&#x27;ll push back: it&#x27;s solidly non-ironic!<p>Here&#x27;s a link from the bottom of the page. <a href=""https:&#x2F;&#x2F;no-ai-coauthors.dev&#x2F;making-of.html"" rel=""nofollow"">https:&#x2F;&#x2F;no-ai-coauthors.dev&#x2F;making-of.html</a>",0
48652130,"Thanks for the mobile heads up!<p>The manifesto is me. The website is not — and I&#x27;d like to argue that&#x27;s very non-ironic!<p>Here&#x27;s the making of, linked at the bottom. <a href=""https:&#x2F;&#x2F;no-ai-coauthors.dev&#x2F;making-of.html"" rel=""nofollow"">https:&#x2F;&#x2F;no-ai-coauthors.dev&#x2F;making-of.html</a>",0
48652016,"Reflections on AI impact, website revenue implications from editor of baseball statistics and analysis site.",0
48653952,"Matches my experience. Hard science may not have that many maximalists. Applied science and technology (electrical, electronics, computer science, even mechanical), I&#x27;ve found plenty.<p>What got me out of academia (yup, I was a professor) was:<p>Do you have vast field experience and want to get into the classroom to teach how it&#x27;s really done? Tough luck, you should&#x27;ve spent your time writing papers.<p>No matter how much you know or how good you are, everything is about feeding the maximalist machine, if you&#x27;re an outlier, worse people with better &quot;scores&quot;, more papers and never leaving faculty will forever beat you until they retire.<p>I took a good look at the publishing process. Absolutely everything about it was back-channeling to carefully select the topic, scope and reviewers of a paper to get it through the process. Goodhart&#x27;s Law at its finest.<p>Advice given to me: &quot;aim for a lower rank and be happy with teaching the whole thing while the old professor takes a nap in the corner&quot;.<p>AI or not AI, <i>anything</i> destroying that self-perpetuating bureaucracy is welcome.",1
48653429,"Everything I&#x27;ve ever heard about railway and train software suggests AI cannot possibly make things any worse than they already are. Conservatism causes no changes to be possible, which means many changes have to be made via workarounds and virtualization wrappers which cause a giant mess over time which create breakage which creates a conservative culture&#x2F;laws.",0
48654207,"You can do a perfectly good, very efficient mini split for USD $5k. Avoids the leaks of window of portable units. And if you&#x27;re feeling fancy you can get it as a cold climate heat pump. They&#x27;re great options for retrofitting - can do multiple indoor air handlers, etc., for far less than $50k",0
48654580,"&gt; &quot;just turn on the AC and keep burning the world down&quot; isn&#x27;t really the answer.<p>This is an outdated attitude. PV solar panel output correlates really well with air conditioning demand, no need for storage. Overcool your thick-walled masonry buildings during the day as a form of energy storage.",0
48653048,Used to be part of Google’s culture until the AI wars and walled garden present we find ourselves in.,0
